UserId;SlideId;Date;Time
38;107;2014-10-20;15:43:45
332;107;2014-10-20;15:44:32
163;82;2014-10-20;15:44:56
190;93;2014-10-20;15:45:21
333;91;2014-10-20;15:46:15
163;85;2014-10-20;15:46:27
89;93;2014-10-20;15:46:46
45;93;2014-10-20;15:48:21
187;88;2014-10-20;15:49:33
549;103;2014-10-20;15:50:33
270;107;2014-10-20;15:51:15
549;104;2014-10-20;15:55:18
34;95;2014-10-20;16:03:35
13;84;2014-10-20;16:03:42
115;76;2014-10-20;16:06:25
187;89;2014-10-20;16:07:20
332;95;2014-10-20;16:07:28
324;95;2014-10-20;16:07:36
96;94;2014-10-20;16:08:19
529;100;2014-10-20;16:12:01
549;105;2014-10-20;16:14:17
186;94;2014-10-20;16:17:46
332;97;2014-10-20;16:20:03
343;96;2014-10-20;16:20:20
332;98;2014-10-20;16:20:22
332;100;2014-10-20;16:20:26
186;107;2014-10-20;16:21:24
332;102;2014-10-20;16:26:10
121;107;2014-10-20;16:26:23
361;82;2014-10-20;16:26:31
218;94;2014-10-20;16:26:35
361;83;2014-10-20;16:28:35
352;107;2014-10-20;16:28:38
361;84;2014-10-20;16:28:45
332;96;2014-10-20;16:29:13
549;106;2014-10-20;16:30:32
187;90;2014-10-20;16:30:52
187;91;2014-10-20;16:31:03
187;92;2014-10-20;16:31:24
34;107;2014-10-20;16:32:28
13;86;2014-10-20;16:33:53
549;107;2014-10-20;16:40:35
333;92;2014-10-20;16:40:36
13;87;2014-10-20;16:44:08
361;85;2014-10-20;16:51:02
343;97;2014-10-20;16:55:18
6;82;2014-10-20;16:55:49
6;83;2014-10-20;16:58:06
361;86;2014-10-20;16:58:48
361;87;2014-10-20;17:01:50
343;98;2014-10-20;17:05:47
343;99;2014-10-20;17:07:56
6;84;2014-10-20;17:08:52
361;88;2014-10-20;17:08:53
17;50;2014-10-20;17:09:07
17;45;2014-10-20;17:09:13
17;35;2014-10-20;17:09:17
17;34;2014-10-20;17:09:35
361;89;2014-10-20;17:18:00
324;96;2014-10-20;17:19:16
6;85;2014-10-20;17:19:55
324;97;2014-10-20;17:21:59
361;90;2014-10-20;17:26:10
6;86;2014-10-20;17:27:41
324;98;2014-10-20;17:28:54
52;107;2014-10-20;17:29:52
324;99;2014-10-20;17:30:22
131;82;2014-10-20;17:30:29
6;87;2014-10-20;17:31:19
50;90;2014-10-20;17:33:05
131;86;2014-10-20;17:33:21
324;100;2014-10-20;17:38:26
550;20;2014-10-20;17:40:52
50;91;2014-10-20;17:44:34
387;28;2014-10-20;17:46:10
387;29;2014-10-20;17:51:52
50;92;2014-10-20;17:56:27
324;101;2014-10-20;17:59:16
550;21;2014-10-20;18:00:00
103;90;2014-10-20;18:01:08
324;102;2014-10-20;18:02:07
103;91;2014-10-20;18:05:42
324;103;2014-10-20;18:07:20
550;22;2014-10-20;18:08:36
422;107;2014-10-20;18:10:10
324;104;2014-10-20;18:10:51
103;92;2014-10-20;18:11:22
101;83;2014-10-20;18:12:08
324;105;2014-10-20;18:14:23
103;93;2014-10-20;18:17:34
324;106;2014-10-20;18:22:36
529;35;2014-10-20;18:28:53
529;36;2014-10-20;18:45:04
301;94;2014-10-20;18:57:19
48;94;2014-10-20;19:05:33
301;95;2014-10-20;19:10:34
101;85;2014-10-20;19:24:18
301;96;2014-10-20;19:26:30
301;97;2014-10-20;19:29:57
64;81;2014-10-20;19:35:31
343;100;2014-10-20;19:37:09
356;107;2014-10-20;19:37:22
51;107;2014-10-20;19:42:32
51;106;2014-10-20;19:45:09
51;104;2014-10-20;19:45:17
51;101;2014-10-20;19:45:21
51;98;2014-10-20;19:45:24
51;96;2014-10-20;19:45:27
64;82;2014-10-20;19:51:03
64;83;2014-10-20;19:53:54
622;0;2014-10-20;20:04:01
622;67;2014-10-20;20:04:28
622;78;2014-10-20;20:04:44
101;86;2014-10-20;20:18:46
101;87;2014-10-20;20:18:57
50;107;2014-10-20;20:23:45
101;88;2014-10-20;20:24:17
13;88;2014-10-21;02:31:03
230;94;2014-10-21;02:40:13
13;89;2014-10-21;02:40:20
168;82;2014-10-21;02:43:57
168;83;2014-10-21;02:45:11
230;95;2014-10-21;02:50:35
230;107;2014-10-21;02:50:39
168;84;2014-10-21;03:01:05
223;79;2014-10-21;04:37:18
623;0;2014-10-21;04:55:10
623;1;2014-10-21;04:55:45
623;2;2014-10-21;04:56:58
568;24;2014-10-21;05:11:46
568;25;2014-10-21;05:22:40
568;26;2014-10-21;05:42:14
272;87;2014-10-21;05:44:43
272;88;2014-10-21;05:46:03
272;89;2014-10-21;05:46:06
272;90;2014-10-21;05:48:25
272;91;2014-10-21;05:48:44
97;81;2014-10-21;05:54:40
15;107;2014-10-21;05:54:58
568;27;2014-10-21;05:55:51
97;82;2014-10-21;05:57:50
97;83;2014-10-21;05:58:50
624;0;2014-10-21;06:09:38
624;2;2014-10-21;06:09:47
624;1;2014-10-21;06:10:15
205;96;2014-10-21;06:12:12
568;28;2014-10-21;06:13:04
97;84;2014-10-21;06:14:39
14;97;2014-10-21;06:16:42
14;100;2014-10-21;06:16:50
14;107;2014-10-21;06:17:04
14;104;2014-10-21;06:17:49
14;94;2014-10-21;06:18:13
14;101;2014-10-21;06:18:19
14;102;2014-10-21;06:18:23
14;105;2014-10-21;06:18:32
14;106;2014-10-21;06:18:51
568;29;2014-10-21;06:22:18
411;100;2014-10-21;06:30:43
625;0;2014-10-21;06:36:15
362;107;2014-10-21;06:36:30
625;1;2014-10-21;06:37:46
625;2;2014-10-21;06:41:34
625;8;2014-10-21;06:49:04
343;101;2014-10-21;07:02:31
223;84;2014-10-21;07:05:30
343;102;2014-10-21;07:06:42
115;85;2014-10-21;07:09:44
115;87;2014-10-21;07:09:49
115;89;2014-10-21;07:09:53
115;91;2014-10-21;07:10:22
625;3;2014-10-21;07:11:31
115;86;2014-10-21;07:12:34
625;4;2014-10-21;07:13:59
625;5;2014-10-21;07:14:59
568;30;2014-10-21;07:18:50
343;103;2014-10-21;07:21:43
343;106;2014-10-21;07:21:48
411;101;2014-10-21;07:27:54
625;6;2014-10-21;07:30:58
568;31;2014-10-21;07:32:10
625;7;2014-10-21;07:35:58
411;102;2014-10-21;07:42:44
625;9;2014-10-21;07:42:44
223;85;2014-10-21;07:45:58
515;94;2014-10-21;07:49:59
171;82;2014-10-21;07:52:38
171;83;2014-10-21;07:54:10
411;103;2014-10-21;07:59:00
171;84;2014-10-21;08:03:11
171;85;2014-10-21;08:07:20
171;86;2014-10-21;08:11:20
223;86;2014-10-21;08:12:53
171;87;2014-10-21;08:14:33
411;104;2014-10-21;08:15:25
171;88;2014-10-21;08:16:52
223;93;2014-10-21;08:18:40
171;89;2014-10-21;08:21:53
171;90;2014-10-21;08:26:22
411;105;2014-10-21;08:27:19
223;88;2014-10-21;08:29:23
515;95;2014-10-21;08:30:22
171;91;2014-10-21;08:32:10
272;92;2014-10-21;08:33:22
13;94;2014-10-21;08:36:37
171;92;2014-10-21;08:38:12
223;89;2014-10-21;08:39:00
515;96;2014-10-21;08:44:19
171;93;2014-10-21;08:44:23
515;97;2014-10-21;08:48:10
223;90;2014-10-21;08:48:24
411;106;2014-10-21;08:51:40
411;107;2014-10-21;08:56:40
17;36;2014-10-21;08:56:52
515;98;2014-10-21;08:57:39
515;99;2014-10-21;09:11:15
223;92;2014-10-21;09:11:46
515;100;2014-10-21;09:20:16
515;101;2014-10-21;09:37:24
97;85;2014-10-21;09:38:29
97;87;2014-10-21;09:48:31
97;88;2014-10-21;09:52:42
624;3;2014-10-21;09:59:12
97;89;2014-10-21;10:01:37
475;15;2014-10-21;10:05:50
475;43;2014-10-21;10:06:24
321;85;2014-10-21;10:14:33
17;37;2014-10-21;10:17:29
19;67;2014-10-21;10:18:11
625;10;2014-10-21;10:23:53
625;11;2014-10-21;10:27:17
17;38;2014-10-21;10:38:35
79;48;2014-10-21;10:42:09
625;12;2014-10-21;10:44:10
625;13;2014-10-21;10:48:22
19;81;2014-10-21;10:57:50
19;83;2014-10-21;10:58:03
79;49;2014-10-21;10:58:04
19;84;2014-10-21;10:58:17
19;85;2014-10-21;11:02:36
19;87;2014-10-21;11:02:46
19;88;2014-10-21;11:02:57
19;91;2014-10-21;11:03:08
19;107;2014-10-21;11:03:16
79;50;2014-10-21;11:07:49
568;32;2014-10-21;11:24:06
17;39;2014-10-21;11:25:13
97;90;2014-10-21;11:26:51
515;102;2014-10-21;11:35:44
97;91;2014-10-21;11:41:38
515;103;2014-10-21;11:47:50
97;92;2014-10-21;11:52:49
96;107;2014-10-21;11:53:22
397;73;2014-10-21;11:54:44
97;93;2014-10-21;11:55:08
81;58;2014-10-21;11:57:29
568;33;2014-10-21;11:57:58
568;34;2014-10-21;11:58:25
16;97;2014-10-21;12:00:06
515;104;2014-10-21;12:02:49
19;72;2014-10-21;12:08:33
16;99;2014-10-21;12:12:43
397;74;2014-10-21;12:25:39
515;105;2014-10-21;12:34:14
397;75;2014-10-21;12:35:13
48;107;2014-10-21;12:43:01
397;76;2014-10-21;12:47:41
515;106;2014-10-21;12:50:18
397;77;2014-10-21;12:57:53
211;107;2014-10-21;12:58:06
85;107;2014-10-21;13:02:05
105;93;2014-10-21;13:03:55
397;78;2014-10-21;13:17:12
123;107;2014-10-21;13:17:25
27;81;2014-10-21;13:18:32
27;82;2014-10-21;13:18:50
27;83;2014-10-21;13:19:28
27;84;2014-10-21;13:19:40
27;85;2014-10-21;13:20:16
27;86;2014-10-21;13:20:24
16;100;2014-10-21;13:20:34
625;14;2014-10-21;13:20:41
515;107;2014-10-21;13:20:53
27;87;2014-10-21;13:21:52
27;88;2014-10-21;13:22:04
27;89;2014-10-21;13:22:16
27;90;2014-10-21;13:24:00
27;91;2014-10-21;13:24:15
27;92;2014-10-21;13:24:26
397;79;2014-10-21;13:27:06
27;93;2014-10-21;13:27:46
554;53;2014-10-21;13:30:35
625;15;2014-10-21;13:32:37
230;96;2014-10-21;13:36:31
115;107;2014-10-21;13:37:40
230;97;2014-10-21;13:38:09
115;94;2014-10-21;13:39:01
115;96;2014-10-21;13:39:04
115;95;2014-10-21;13:39:19
35;84;2014-10-21;13:45:36
35;85;2014-10-21;14:02:35
297;107;2014-10-21;14:03:27
626;0;2014-10-21;14:03:48
626;2;2014-10-21;14:03:55
626;3;2014-10-21;14:04:15
626;4;2014-10-21;14:05:05
626;5;2014-10-21;14:05:18
361;107;2014-10-21;14:06:02
626;6;2014-10-21;14:06:32
626;7;2014-10-21;14:07:11
626;8;2014-10-21;14:10:54
626;81;2014-10-21;14:14:17
35;87;2014-10-21;14:17:16
619;17;2014-10-21;14:24:06
383;82;2014-10-21;14:25:54
101;89;2014-10-21;14:26:21
35;88;2014-10-21;14:27:27
383;83;2014-10-21;14:27:27
95;107;2014-10-21;14:28:28
415;94;2014-10-21;14:29:25
415;95;2014-10-21;14:30:07
415;97;2014-10-21;14:30:20
415;99;2014-10-21;14:30:58
415;100;2014-10-21;14:31:12
626;9;2014-10-21;14:31:28
415;102;2014-10-21;14:31:44
626;10;2014-10-21;14:31:51
415;103;2014-10-21;14:32:11
415;105;2014-10-21;14:32:31
415;107;2014-10-21;14:33:35
626;11;2014-10-21;14:33:49
41;107;2014-10-21;14:33:53
41;96;2014-10-21;14:33:54
41;81;2014-10-21;14:34:32
626;12;2014-10-21;14:34:37
626;13;2014-10-21;14:35:11
626;14;2014-10-21;14:35:55
626;15;2014-10-21;14:37:28
626;16;2014-10-21;14:39:18
626;17;2014-10-21;14:39:56
35;89;2014-10-21;14:41:01
626;18;2014-10-21;14:42:38
626;19;2014-10-21;14:46:28
619;18;2014-10-21;14:46:35
383;84;2014-10-21;14:48:13
4;92;2014-10-21;14:52:36
383;85;2014-10-21;14:56:29
369;93;2014-10-21;14:56:53
369;82;2014-10-21;14:56:54
369;87;2014-10-21;14:57:00
17;40;2014-10-21;14:57:23
246;39;2014-10-21;14:59:36
529;37;2014-10-21;15:00:10
383;86;2014-10-21;15:00:43
383;87;2014-10-21;15:01:58
64;84;2014-10-21;15:05:33
35;90;2014-10-21;15:05:43
383;88;2014-10-21;15:09:11
619;19;2014-10-21;15:09:52
383;89;2014-10-21;15:16:01
354;94;2014-10-21;15:17:02
354;101;2014-10-21;15:17:08
383;90;2014-10-21;15:19:42
354;79;2014-10-21;15:22:07
354;68;2014-10-21;15:22:26
383;91;2014-10-21;15:31:58
55;77;2014-10-21;15:33:48
17;41;2014-10-21;15:38:36
383;92;2014-10-21;15:40:22
619;20;2014-10-21;15:46:23
383;93;2014-10-21;15:50:33
619;21;2014-10-21;15:50:44
164;94;2014-10-21;15:54:56
84;93;2014-10-21;15:55:09
84;107;2014-10-21;15:55:15
84;81;2014-10-21;15:55:32
84;82;2014-10-21;16:01:57
619;22;2014-10-21;16:04:20
84;83;2014-10-21;16:05:49
12;94;2014-10-21;16:16:40
62;107;2014-10-21;16:22:32
328;94;2014-10-21;16:23:19
328;96;2014-10-21;16:23:27
328;95;2014-10-21;16:23:30
328;97;2014-10-21;16:23:54
55;81;2014-10-21;16:30:34
55;87;2014-10-21;16:30:44
619;23;2014-10-21;16:35:03
84;84;2014-10-21;16:40:18
55;84;2014-10-21;16:40:54
17;42;2014-10-21;16:40:59
17;43;2014-10-21;16:41:54
84;85;2014-10-21;16:45:54
246;40;2014-10-21;16:47:45
82;93;2014-10-21;16:51:49
12;95;2014-10-21;16:53:14
246;41;2014-10-21;16:53:52
84;86;2014-10-21;16:55:41
17;44;2014-10-21;16:58:05
12;96;2014-10-21;17:08:11
627;0;2014-10-21;17:10:21
12;97;2014-10-21;17:10:52
627;1;2014-10-21;17:11:02
627;2;2014-10-21;17:11:04
627;3;2014-10-21;17:11:07
627;4;2014-10-21;17:11:09
627;5;2014-10-21;17:11:10
627;6;2014-10-21;17:11:24
627;7;2014-10-21;17:11:27
379;97;2014-10-21;17:13:48
246;42;2014-10-21;17:15:34
84;87;2014-10-21;17:15:38
12;98;2014-10-21;17:19:06
84;88;2014-10-21;17:20:16
619;24;2014-10-21;17:26:37
84;89;2014-10-21;17:47:25
61;107;2014-10-21;17:49:57
377;93;2014-10-21;17:50:58
377;107;2014-10-21;17:53:28
628;0;2014-10-21;17:56:21
628;18;2014-10-21;17:56:31
16;101;2014-10-21;17:56:38
16;98;2014-10-21;17:57:10
84;90;2014-10-21;17:58:06
84;91;2014-10-21;18:09:41
48;95;2014-10-21;18:12:58
48;96;2014-10-21;18:13:58
84;92;2014-10-21;18:22:21
92;107;2014-10-21;18:25:17
159;112;2014-10-21;18:50:36
250;106;2014-10-21;19:32:08
93;107;2014-10-21;19:50:40
49;93;2014-10-21;21:46:54
168;85;2014-10-22;01:24:37
370;94;2014-10-22;01:25:28
168;87;2014-10-22;01:38:40
168;88;2014-10-22;01:42:29
168;89;2014-10-22;01:49:46
185;94;2014-10-22;02:34:38
376;24;2014-10-22;03:13:59
376;88;2014-10-22;03:14:33
376;89;2014-10-22;03:28:29
376;90;2014-10-22;03:38:09
376;91;2014-10-22;03:49:39
101;90;2014-10-22;03:59:55
101;91;2014-10-22;04:00:00
376;92;2014-10-22;04:01:40
376;93;2014-10-22;04:03:52
69;93;2014-10-22;04:25:19
629;0;2014-10-22;04:30:15
159;71;2014-10-22;04:30:45
159;67;2014-10-22;04:30:55
35;93;2014-10-22;04:42:11
49;77;2014-10-22;04:51:26
618;21;2014-10-22;04:57:51
618;22;2014-10-22;05:00:00
94;94;2014-10-22;05:05:20
64;85;2014-10-22;05:05:57
618;23;2014-10-22;05:06:58
35;94;2014-10-22;05:10:58
64;86;2014-10-22;05:13:17
64;87;2014-10-22;05:18:33
85;94;2014-10-22;05:19:08
35;95;2014-10-22;05:21:57
85;95;2014-10-22;05:30:13
618;24;2014-10-22;05:30:23
618;25;2014-10-22;05:30:31
618;26;2014-10-22;05:30:35
618;27;2014-10-22;05:30:41
618;28;2014-10-22;05:30:46
618;29;2014-10-22;05:32:32
618;30;2014-10-22;05:32:37
618;31;2014-10-22;05:32:40
618;32;2014-10-22;05:32:49
85;96;2014-10-22;05:40:40
64;88;2014-10-22;05:47:11
64;89;2014-10-22;05:56:51
2;98;2014-10-22;06:19:38
179;94;2014-10-22;06:31:25
107;107;2014-10-22;07:15:37
619;25;2014-10-22;07:19:00
554;54;2014-10-22;07:21:04
619;26;2014-10-22;07:26:20
554;55;2014-10-22;07:36:46
568;35;2014-10-22;07:42:36
568;36;2014-10-22;07:46:16
568;37;2014-10-22;08:01:17
568;38;2014-10-22;08:07:27
619;27;2014-10-22;08:16:39
272;120;2014-10-22;08:25:46
272;107;2014-10-22;08:25:54
384;42;2014-10-22;08:30:04
384;43;2014-10-22;08:30:39
449;10;2014-10-22;08:34:14
415;58;2014-10-22;08:35:06
449;11;2014-10-22;08:36:49
384;44;2014-10-22;08:40:34
568;39;2014-10-22;08:40:47
221;22;2014-10-22;09:05:10
221;24;2014-10-22;09:05:40
221;26;2014-10-22;09:05:50
221;30;2014-10-22;09:05:56
449;12;2014-10-22;09:09:06
449;13;2014-10-22;09:10:02
619;28;2014-10-22;09:21:42
619;29;2014-10-22;09:27:50
630;0;2014-10-22;09:46:30
630;1;2014-10-22;09:50:09
328;93;2014-10-22;09:52:14
630;2;2014-10-22;09:53:39
16;102;2014-10-22;10:13:33
630;3;2014-10-22;10:14:25
619;30;2014-10-22;10:14:33
630;4;2014-10-22;10:17:45
619;31;2014-10-22;10:27:35
168;94;2014-10-22;10:29:23
630;5;2014-10-22;10:32:03
168;107;2014-10-22;10:35:19
16;103;2014-10-22;10:36:50
6;88;2014-10-22;10:49:16
168;95;2014-10-22;10:52:49
343;104;2014-10-22;10:55:11
328;81;2014-10-22;10:56:56
343;105;2014-10-22;10:57:15
6;89;2014-10-22;10:57:37
11;107;2014-10-22;10:58:05
284;82;2014-10-22;11:05:45
619;32;2014-10-22;11:05:59
568;40;2014-10-22;11:06:34
284;83;2014-10-22;11:07:52
568;41;2014-10-22;11:09:44
328;82;2014-10-22;11:11:16
328;83;2014-10-22;11:15:12
568;42;2014-10-22;11:15:59
284;84;2014-10-22;11:16:03
568;43;2014-10-22;11:16:07
163;87;2014-10-22;11:19:35
284;85;2014-10-22;11:19:40
38;94;2014-10-22;11:24:08
630;6;2014-10-22;11:24:22
284;86;2014-10-22;11:24:27
284;87;2014-10-22;11:25:52
630;7;2014-10-22;11:26:22
630;8;2014-10-22;11:26:34
64;90;2014-10-22;11:29:11
284;93;2014-10-22;11:33:31
46;94;2014-10-22;11:35:53
163;88;2014-10-22;11:36:07
64;91;2014-10-22;11:36:42
630;9;2014-10-22;11:37:07
38;95;2014-10-22;11:37:18
284;88;2014-10-22;11:42:46
64;92;2014-10-22;11:47:25
284;89;2014-10-22;11:51:00
568;44;2014-10-22;11:52:23
38;96;2014-10-22;11:52:28
284;90;2014-10-22;11:55:08
38;97;2014-10-22;11:55:30
284;91;2014-10-22;11:56:17
568;45;2014-10-22;12:05:05
114;107;2014-10-22;12:06:37
328;84;2014-10-22;12:08:07
16;105;2014-10-22;12:11:01
328;85;2014-10-22;12:18:49
114;82;2014-10-22;12:22:57
619;33;2014-10-22;12:26:52
328;86;2014-10-22;12:29:05
48;97;2014-10-22;12:29:40
328;87;2014-10-22;12:39:17
620;44;2014-10-22;12:42:53
620;45;2014-10-22;12:48:29
230;99;2014-10-22;12:49:08
48;98;2014-10-22;12:53:24
230;100;2014-10-22;12:54:31
620;46;2014-10-22;12:54:59
48;99;2014-10-22;12:55:45
114;84;2014-10-22;12:56:53
45;107;2014-10-22;13:02:12
620;47;2014-10-22;13:03:26
305;4;2014-10-22;13:07:31
568;46;2014-10-22;13:07:31
305;5;2014-10-22;13:07:48
114;85;2014-10-22;13:10:31
620;48;2014-10-22;13:10:32
3;94;2014-10-22;13:10:54
387;30;2014-10-22;13:12:26
187;107;2014-10-22;13:17:18
620;49;2014-10-22;13:21:00
64;73;2014-10-22;13:21:25
114;86;2014-10-22;13:21:27
387;31;2014-10-22;13:24:46
554;56;2014-10-22;13:25:17
620;50;2014-10-22;13:25:31
114;87;2014-10-22;13:26:24
620;51;2014-10-22;13:30:36
620;52;2014-10-22;13:31:17
349;94;2014-10-22;13:32:10
620;53;2014-10-22;13:36:16
114;88;2014-10-22;13:36:39
631;0;2014-10-22;13:38:09
631;4;2014-10-22;13:38:44
620;54;2014-10-22;13:38:58
631;5;2014-10-22;13:39:49
81;59;2014-10-22;13:39:53
631;6;2014-10-22;13:40:55
81;60;2014-10-22;13:41:06
81;61;2014-10-22;13:41:11
631;7;2014-10-22;13:42:52
114;89;2014-10-22;13:48:22
387;32;2014-10-22;13:49:26
349;107;2014-10-22;13:51:07
631;8;2014-10-22;13:55:51
328;88;2014-10-22;13:57:48
114;90;2014-10-22;13:58:58
4;107;2014-10-22;14:04:48
185;95;2014-10-22;14:06:26
631;9;2014-10-22;14:14:14
328;89;2014-10-22;14:14:31
114;91;2014-10-22;14:15:08
631;10;2014-10-22;14:16:17
125;94;2014-10-22;14:19:09
619;34;2014-10-22;14:19:57
631;11;2014-10-22;14:21:57
631;12;2014-10-22;14:22:25
328;90;2014-10-22;14:23:58
328;91;2014-10-22;14:24:04
185;97;2014-10-22;14:24:54
185;96;2014-10-22;14:24:56
620;55;2014-10-22;14:25:55
113;94;2014-10-22;14:26:57
113;107;2014-10-22;14:27:03
620;56;2014-10-22;14:27:33
114;92;2014-10-22;14:27:34
185;98;2014-10-22;14:27:47
6;90;2014-10-22;14:28:02
631;13;2014-10-22;14:31:00
632;0;2014-10-22;14:31:15
631;14;2014-10-22;14:32:15
6;91;2014-10-22;14:45:06
6;92;2014-10-22;14:45:38
631;15;2014-10-22;14:53:02
86;94;2014-10-22;14:58:18
86;95;2014-10-22;14:58:21
86;96;2014-10-22;14:58:32
631;16;2014-10-22;15:02:50
631;17;2014-10-22;15:03:49
125;95;2014-10-22;15:12:03
15;94;2014-10-22;15:32:29
620;57;2014-10-22;15:34:11
8;77;2014-10-22;15:37:27
620;58;2014-10-22;15:46:04
544;44;2014-10-22;15:47:59
296;86;2014-10-22;16:04:00
620;59;2014-10-22;16:04:17
617;6;2014-10-22;16:26:32
617;7;2014-10-22;16:29:17
4;94;2014-10-22;16:35:20
617;8;2014-10-22;16:35:47
617;9;2014-10-22;16:39:21
32;94;2014-10-22;16:43:50
164;95;2014-10-22;16:48:27
4;95;2014-10-22;16:49:44
617;10;2014-10-22;17:01:09
164;96;2014-10-22;17:02:06
617;11;2014-10-22;17:04:40
164;97;2014-10-22;17:04:53
4;96;2014-10-22;17:06:58
4;97;2014-10-22;17:09:33
32;95;2014-10-22;17:15:28
4;98;2014-10-22;17:18:10
617;12;2014-10-22;17:21:08
617;13;2014-10-22;17:23:22
4;99;2014-10-22;17:23:48
32;96;2014-10-22;17:29:21
32;97;2014-10-22;17:31:45
4;100;2014-10-22;17:34:40
32;98;2014-10-22;17:38:09
32;99;2014-10-22;17:42:42
32;100;2014-10-22;17:50:56
32;101;2014-10-22;18:07:09
32;102;2014-10-22;18:14:39
179;95;2014-10-22;18:53:16
620;60;2014-10-22;19:24:57
620;61;2014-10-22;19:30:22
620;62;2014-10-22;19:33:09
620;63;2014-10-22;19:38:25
620;64;2014-10-22;19:43:17
620;65;2014-10-22;19:45:23
620;66;2014-10-22;20:08:52
620;67;2014-10-22;20:09:05
631;18;2014-10-22;21:03:17
631;81;2014-10-22;21:23:37
631;104;2014-10-22;21:24:02
631;95;2014-10-22;21:24:07
369;107;2014-10-23;01:47:53
230;102;2014-10-23;01:50:06
487;94;2014-10-23;02:48:15
593;19;2014-10-23;02:48:33
593;20;2014-10-23;02:55:07
593;26;2014-10-23;03:07:19
3;95;2014-10-23;03:12:49
3;96;2014-10-23;03:15:22
3;97;2014-10-23;03:15:43
3;99;2014-10-23;03:16:57
3;100;2014-10-23;03:17:00
12;99;2014-10-23;03:19:21
3;102;2014-10-23;03:19:47
3;103;2014-10-23;03:20:10
3;105;2014-10-23;03:21:05
3;107;2014-10-23;03:22:23
593;21;2014-10-23;03:28:04
296;94;2014-10-23;03:29:50
296;107;2014-10-23;03:29:54
593;22;2014-10-23;03:31:43
284;107;2014-10-23;04:16:55
284;102;2014-10-23;04:16:56
74;94;2014-10-23;04:22:44
129;30;2014-10-23;04:38:33
617;14;2014-10-23;05:22:19
79;52;2014-10-23;05:51:21
185;107;2014-10-23;05:51:38
185;100;2014-10-23;05:52:43
185;99;2014-10-23;05:52:47
185;101;2014-10-23;05:58:10
171;94;2014-10-23;06:03:25
630;10;2014-10-23;06:06:11
630;11;2014-10-23;06:09:39
171;95;2014-10-23;06:09:43
171;96;2014-10-23;06:17:05
171;97;2014-10-23;06:18:12
171;98;2014-10-23;06:24:15
171;99;2014-10-23;06:30:56
171;100;2014-10-23;06:35:51
171;101;2014-10-23;06:46:14
630;12;2014-10-23;06:47:21
630;13;2014-10-23;06:49:52
171;102;2014-10-23;06:53:25
415;96;2014-10-23;06:55:26
415;98;2014-10-23;07:01:12
171;103;2014-10-23;07:03:26
630;14;2014-10-23;07:09:48
171;104;2014-10-23;07:11:06
272;108;2014-10-23;07:11:44
272;109;2014-10-23;07:13:07
272;112;2014-10-23;07:14:20
630;15;2014-10-23;07:16:20
272;115;2014-10-23;07:18:40
272;117;2014-10-23;07:19:53
129;31;2014-10-23;07:28:24
129;32;2014-10-23;07:31:24
171;105;2014-10-23;07:33:15
15;95;2014-10-23;07:40:34
171;106;2014-10-23;07:42:17
15;96;2014-10-23;07:49:08
171;107;2014-10-23;07:49:32
15;97;2014-10-23;07:54:46
15;98;2014-10-23;08:00:15
129;33;2014-10-23;08:03:15
129;34;2014-10-23;08:03:50
15;99;2014-10-23;08:04:13
129;42;2014-10-23;08:08:34
15;100;2014-10-23;08:09:38
544;45;2014-10-23;08:13:20
97;107;2014-10-23;08:13:57
15;102;2014-10-23;08:24:36
568;47;2014-10-23;08:32:54
298;97;2014-10-23;08:33:05
5;94;2014-10-23;08:36:17
5;95;2014-10-23;08:42:35
5;96;2014-10-23;08:49:12
568;48;2014-10-23;08:52:51
5;97;2014-10-23;08:57:48
5;98;2014-10-23;08:57:50
568;49;2014-10-23;09:00:59
5;99;2014-10-23;09:02:40
5;100;2014-10-23;09:02:45
5;101;2014-10-23;09:11:02
5;102;2014-10-23;09:28:20
48;100;2014-10-23;09:28:51
5;103;2014-10-23;09:32:00
5;104;2014-10-23;09:35:40
5;105;2014-10-23;09:41:56
5;106;2014-10-23;09:43:37
631;19;2014-10-23;09:53:49
631;20;2014-10-23;09:54:05
3;98;2014-10-23;09:58:35
631;21;2014-10-23;09:59:24
631;22;2014-10-23;10:02:47
345;14;2014-10-23;10:09:33
345;15;2014-10-23;10:11:32
616;1;2014-10-23;10:13:42
345;16;2014-10-23;10:14:52
345;17;2014-10-23;10:14:59
616;2;2014-10-23;10:17:14
568;50;2014-10-23;10:17:41
32;103;2014-10-23;10:19:48
129;35;2014-10-23;10:21:43
32;104;2014-10-23;10:24:41
616;3;2014-10-23;10:26:30
568;51;2014-10-23;10:27:37
392;44;2014-10-23;10:27:58
568;52;2014-10-23;10:28:30
129;36;2014-10-23;10:29:48
616;4;2014-10-23;10:30:03
616;5;2014-10-23;10:31:34
345;18;2014-10-23;10:33:08
616;6;2014-10-23;10:37:42
593;23;2014-10-23;10:38:01
616;7;2014-10-23;10:39:28
345;19;2014-10-23;10:41:42
32;105;2014-10-23;10:41:42
345;20;2014-10-23;10:41:49
345;32;2014-10-23;10:42:05
345;35;2014-10-23;10:42:23
631;23;2014-10-23;10:42:41
616;8;2014-10-23;10:43:08
345;37;2014-10-23;10:47:21
616;9;2014-10-23;10:47:31
345;38;2014-10-23;10:51:29
48;101;2014-10-23;10:53:10
3;101;2014-10-23;10:53:46
633;0;2014-10-23;10:54:44
